SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
533655,TRIVENITURB ,B ,Q,118.70,119.20,115.05,116.70,115.05,118.55,77,1703,201186.00,,INE152M01016,03-Aug-18,,
533676,INDO THAI   ,B ,Q,55.00,57.30,55.00,56.55,57.30,55.80,26,1499,84759.00,,INE337M01013,03-Aug-18,,
533704,ESSAR SHIP  ,B ,Q,15.40,15.70,14.95,15.50,15.50,15.15,87,18057,276988.00,,INE122M01019,03-Aug-18,,
533758,APL APOLLO  ,B ,Q,1623.00,1774.00,1623.00,1727.15,1680.20,1635.70,138,1282,2153613.00,,INE702C01019,03-Aug-18,,
533761,GPT INFRA   ,B ,Q,150.50,156.50,150.50,155.80,156.50,157.55,25,905,139895.00,,INE390G01014,03-Aug-18,,
533896,FERVENTSYN  ,X ,Q,24.75,24.85,24.75,24.80,24.85,24.60,2,20,496.00,,INE258M01011,03-Aug-18,,
533982,TERASOFTWARE,B ,Q,36.70,37.40,36.60,37.15,37.15,36.00,26,2819,104288.00,,INE482B01010,03-Aug-18,,
534060,PMCFIN      ,X ,Q,0.35,0.36,0.34,0.35,0.35,0.36,156,571637,196397.00,,INE793G01035,03-Aug-18,,
534064,AIML        ,XT,Q,131.00,131.00,131.00,131.00,131.00,132.00,1,5000,655000.00,,INE123D01016,03-Aug-18,,
534076,ORIENT REF  ,B ,Q,247.80,249.00,235.00,239.65,239.65,244.60,667,22098,5334021.00,,INE743M01012,03-Aug-18,,
534091,MCX LTD     ,A ,Q,896.95,896.95,884.10,888.30,888.30,889.10,1062,63414,56360767.00,,INE745G01035,03-Aug-18,,
534139,SCHNEIDER   ,B ,Q,99.20,101.35,98.30,98.65,98.65,99.40,324,22421,2235724.00,,INE839M01018,03-Aug-18,,
534184,NORL        ,B ,Q,1.75,1.78,1.65,1.67,1.65,1.69,32,21126,36060.00,,INE453M01018,03-Aug-18,,
534309,NBCC        ,A ,Q,77.00,78.45,75.85,76.65,76.65,74.85,5624,1195852,92510284.00,,INE095N01031,03-Aug-18,,
534312,MT EDUCARE  ,B ,Q,51.25,57.00,51.25,53.25,53.20,52.20,224,26274,1400339.00,,INE472M01018,03-Aug-18,,
534328,HEXATRADEX  ,T ,Q,34.60,34.65,33.00,34.65,34.65,33.00,28,3926,135577.00,,INE750M01017,03-Aug-18,,
534338,MAXHEIGHTS  ,XT,Q,108.75,108.75,98.65,102.80,103.00,103.80,81,32381,3269395.00,,INE393F01010,03-Aug-18,,
534369,TBZ LTD     ,B ,Q,81.00,83.25,80.35,81.10,81.10,78.15,559,41965,3425068.00,,INE760L01018,03-Aug-18,,
534392,VSSL        ,B ,Q,126.85,134.60,126.75,132.20,132.20,122.70,200,6833,893050.00,,INE050M01012,03-Aug-18,,
534425,SPECIALITY R,B ,Q,111.20,119.95,110.40,118.75,117.50,108.10,111,6098,689317.00,,INE247M01014,03-Aug-18,,
534532,LYPSA GEMS  ,B ,Q,15.00,15.00,14.05,14.65,14.40,14.21,86,20117,289904.00,,INE142K01011,03-Aug-18,,
534535,BIOGRPAPER  ,XT,Q,7.57,7.57,7.57,7.57,7.57,7.21,39,21681,164125.00,,INE958L01018,03-Aug-18,,
534597,RTNINFRA    ,B ,Q,3.76,4.21,3.66,4.21,4.21,3.83,5291,315009,1297900.00,,INE834M01019,03-Aug-18,,
534598,SEPOWER     ,B ,Q,3.21,3.44,3.21,3.44,3.44,3.33,5,1484,5102.00,,INE735M01018,03-Aug-18,,
534600,JTL INFRA   ,X ,Q,132.75,136.95,132.50,136.20,136.75,134.75,27,2142,288859.00,,INE391J01016,03-Aug-18,,
534612,AMTL        ,X ,Q,19.60,20.65,18.60,18.60,18.60,18.55,7,144,2731.00,,INE436N01029,03-Aug-18,,
534615,NECC LTD    ,B ,Q,12.20,12.50,12.02,12.35,12.30,12.10,63,10473,127542.00,,INE553C01016,03-Aug-18,,
534618,SAREL       ,X ,Q,23.55,23.55,21.35,23.15,23.15,22.45,12,5923,126722.00,,INE299N01013,03-Aug-18,,
534623,JUPITER INFO,X ,Q,62.25,63.50,60.30,63.00,63.00,61.75,35,26613,1656952.00,,INE524N01014,03-Aug-18,,
534639,VINAYAK POL ,X ,Q,9.50,9.50,9.50,9.50,9.50,10.00,1,20,190.00,,INE581M01016,03-Aug-18,,
534674,DUCON       ,B ,Q,19.00,19.30,18.55,18.90,18.90,18.85,53,11789,222716.00,,INE741L01018,03-Aug-18,,
534675,PROZONINTU  ,B ,Q,39.40,40.90,38.05,40.20,40.20,38.75,442,36581,1463482.00,,INE195N01013,03-Aug-18,,
534680,SRG HFL     ,X ,Q,232.00,237.00,232.00,233.15,237.00,235.95,14,443,103800.00,,INE559N01010,03-Aug-18,,
534690,LAKSHMIVILAS,A ,Q,101.05,101.95,99.30,100.10,99.35,100.90,220,116389,11666885.00,,INE694C01018,03-Aug-18,,
534691,COMFORT COM ,X ,Q,4.76,4.98,4.64,4.98,4.98,4.76,40,11336,55772.00,,INE456N01019,03-Aug-18,,
534707,ADITRI      ,XT,Q,1.00,1.00,1.00,1.00,1.00,1.05,3,1301,1301.00,,INE636N01016,03-Aug-18,,
534708,RCL RETAIL  ,M ,Q,14.00,14.00,14.00,14.00,14.00,14.00,5,42000,588000.00,,INE892L01019,03-Aug-18,,
534731,BRONZE INFRA,X ,Q,0.50,0.50,0.50,0.50,0.50,0.50,3,600,300.00,,INE830N01015,03-Aug-18,,
534734,RMCHEM      ,X ,Q,2.52,2.52,2.52,2.52,2.52,2.57,4,421,1060.00,,INE174N01026,03-Aug-18,,
534741,VIRTUAL GLO ,X ,Q,0.76,0.77,0.71,0.73,0.73,0.74,177,659523,484835.00,,INE247C01023,03-Aug-18,,
534742,ZUARI AGRO  ,B ,Q,331.95,345.00,331.95,341.90,338.15,336.50,274,6872,2338880.00,,INE840M01016,03-Aug-18,,
534748,STEEL EXCH  ,B ,Q,19.55,20.90,19.55,20.50,20.60,20.50,27,3379,67297.00,,INE503B01013,03-Aug-18,,
534756,TARA JEWELS ,B ,Q,5.90,6.14,5.90,6.14,6.14,5.85,40,15575,94550.00,,INE799L01016,03-Aug-18,,
534757,FOCUS IND   ,XT,Q,2.00,2.00,1.99,1.99,1.99,2.09,7,155,309.00,,INE603E01023,03-Aug-18,,
534758,CIGNITI TECH,B ,Q,460.00,460.00,433.10,441.70,441.70,456.15,256,6634,2940137.00,,INE675C01017,03-Aug-18,,
534804,CARERATING  ,A ,Q,1285.00,1296.00,1282.00,1294.30,1296.00,1286.40,55,465,600295.00,,INE752H01013,03-Aug-18,,
534809,PC JEWELLER ,A ,Q,93.00,96.55,92.05,94.05,94.05,91.70,11639,2413760,226892229.00,,INE785M01013,03-Aug-18,,
534816,BH INFRATEL ,A ,Q,290.25,291.70,289.40,290.50,290.95,290.00,223,16725,4859024.00,,INE121J01017,03-Aug-18,,
534920,COVIDH      ,XT,Q,0.84,0.86,0.83,0.83,0.83,0.86,6,7500,6384.00,,INE899M01012,03-Aug-18,,
534976,VMART       ,B ,Q,2626.95,2757.70,2625.00,2755.10,2757.70,2626.40,442,7396,20331278.00,,INE665J01013,03-Aug-18,,
535141,SUNSTAR R   ,B ,Q,0.91,0.91,0.91,0.91,0.91,0.92,26,7369,6705.00,,INE338O01025,03-Aug-18,,
535204,MUKTA       ,X ,Q,29.55,29.55,29.55,29.55,29.55,30.15,3,1587,46895.00,,INE160O01031,03-Aug-18,,
535205,MYSTICELE   ,X ,Q,52.00,52.00,48.15,49.70,49.95,50.65,34,3913,190426.00,,INE159O01033,03-Aug-18,,
535267,COM FINCAP  ,X ,Q,16.05,16.05,15.80,15.95,15.80,15.95,76,19690,314033.00,,INE274M01018,03-Aug-18,,
535276,SBISENSEX   ,B ,Q,400.00,400.00,389.56,393.55,393.55,390.03,25,924,362930.00,,INF200K01VT2,03-Aug-18,,
535322,REPCO HOME  ,A ,Q,608.05,616.65,601.80,606.50,605.35,602.25,289,2787,1692334.00,,INE612J01015,03-Aug-18,,
535458,NRB IND BEA ,B ,Q,23.10,24.45,22.80,23.25,23.80,24.90,33,1078,24990.00,,INE047O01014,03-Aug-18,,
535467,AIFL        ,B ,Q,474.10,476.30,464.90,470.40,467.10,473.00,388,49458,23353324.00,,INE428O01016,03-Aug-18,,
535566,KIFS FSL    ,X ,Q,74.00,74.00,70.00,70.00,70.00,70.65,4,302,21145.00,,INE902D01013,03-Aug-18,,
535601,SREELEATHER ,B ,Q,273.00,275.00,267.65,270.15,270.00,269.10,16,536,147194.00,,INE099F01013,03-Aug-18,,
535602,SHARDA MOTOR,B ,Q,2275.00,2310.00,2105.00,2139.25,2139.25,2293.05,366,2206,4885273.00,,INE597I01010,03-Aug-18,,
535620,BINNY MILLS ,X ,Q,151.00,164.95,151.00,162.50,162.50,155.00,10,155,25209.00,,INE160L01011,03-Aug-18,,
535621,SV GLOBAL   ,X ,Q,95.55,102.00,95.55,98.60,102.00,95.90,3,120,11833.00,,INE159L01013,03-Aug-18,,
535647,OTML        ,M ,Q,9.00,9.00,9.00,9.00,9.00,9.00,1,10000,90000.00,,INE807O01011,03-Aug-18,,
535648,JUSTDIAL    ,A ,Q,554.00,561.25,549.40,558.25,558.25,549.60,2442,211666,117826325.00,,INE599M01018,03-Aug-18,,
535658,PAWANSUT    ,X ,Q,1.49,1.49,1.49,1.49,1.49,1.52,7,1379,2054.00,,INE260M01017,03-Aug-18,,
535693,BRAHM INFRA ,X ,Q,25.00,25.00,24.70,24.70,24.70,26.00,4,1041,25717.00,,INE320I01017,03-Aug-18,,
535694,EDSL        ,X ,Q,1.76,1.76,1.76,1.76,1.76,1.76,1,410,721.00,,INE899O01018,03-Aug-18,,
535719,QUEST SOFTEC,X ,Q,3.09,3.09,3.09,3.09,3.09,3.25,1,1,3.00,,INE989J01017,03-Aug-18,,
535730,KHOOBSURAT  ,XT,Q,0.15,0.15,0.15,0.15,0.15,0.15,12,10011,1501.00,,INE731G01027,03-Aug-18,,
535754,ORIENT CEM  ,B ,Q,116.95,122.30,116.40,119.70,119.65,115.20,109,5473,654298.00,,INE876N01018,03-Aug-18,,
535755,ABFRL       ,A ,Q,174.10,175.50,168.20,171.00,171.45,173.35,3809,242643,41503925.00,,INE647O01011,03-Aug-18,,
535789,IBUL HSG FIN,A ,Q,1340.00,1384.75,1335.00,1378.30,1378.30,1301.15,8643,2518295,3461104547.00,,INE148I01020,03-Aug-18,,
536128,VKJINFRA    ,XT,Q,0.80,0.80,0.74,0.78,0.78,0.77,82,176158,134998.00,,INE211P01021,03-Aug-18,,
536170,KUSHAL      ,T ,Q,49.00,49.50,48.70,48.80,48.80,48.70,284,231431,11326487.00,,INE647N01021,03-Aug-18,,
536264,TIGER LOGS  ,X ,Q,179.75,179.80,171.00,172.10,171.00,175.30,159,9793,1717462.00,,INE906O01011,03-Aug-18,,
536493,JKAGRI GEN  ,X ,Q,1880.00,1880.00,1776.00,1786.15,1799.00,1826.90,124,1872,3381830.00,,INE690O01011,03-Aug-18,,
536507,FUTLIF FAS  ,A ,Q,409.55,428.00,409.55,424.90,424.90,415.40,136,3562,1510614.00,,INE452O01016,03-Aug-18,,
536565,TRIMURTHI   ,X ,Q,7.25,7.25,7.25,7.25,7.25,7.25,1,300,2175.00,,INE314I01036,03-Aug-18,,
536659,PVVINFRA    ,XT,Q,16.40,17.85,16.40,16.75,17.85,17.05,12,1310,21599.00,,INE428B01013,03-Aug-18,,
536751,FIVEXTRADE  ,X ,Q,0.39,0.39,0.39,0.39,0.39,0.38,2,1600,624.00,,INE750L01019,03-Aug-18,,
536773,JIN POLY INV,B ,Q,41.05,42.80,41.00,41.80,41.80,42.20,11,1210,51558.00,,INE147P01019,03-Aug-18,,
536799,SRS FINANCE ,XT,Q,0.27,0.28,0.27,0.28,0.28,0.27,18,29947,8264.00,,INE002J01027,03-Aug-18,,
536960,M100        ,B ,Q,20.50,20.89,20.50,20.89,20.89,20.89,2,2,41.00,,INF247L01023,03-Aug-18,,
536965,BP CAPITAL  ,XT,Q,7.90,8.04,7.89,8.04,8.04,8.04,4,1701,13461.00,,INE947C01010,03-Aug-18,,
536974,CAPTAIN POLY,X ,Q,159.85,161.50,155.00,155.40,155.40,161.45,64,12762,2019248.00,,INE536P01013,03-Aug-18,,
537007,NIFTYIWIN   ,B ,Q,116.35,117.81,116.35,117.59,117.61,116.43,33,2629,308363.00,,INF109K012R6,03-Aug-18,,
537008,NIF100IWIN  ,B ,Q,122.87,122.87,122.87,122.87,122.87,122.06,1,7,860.00,,INF109KA1962,03-Aug-18,,
537069,ARNOLD HOLD ,X ,Q,10.00,10.18,9.78,10.00,10.00,10.00,41,64371,643273.00,,INE185K01028,03-Aug-18,,
537253,SUNIL HEALTH,X ,Q,66.75,66.75,61.65,62.00,65.40,61.00,5,35,2179.00,,INE671C01016,03-Aug-18,,
537254,RCI IND     ,B ,Q,114.80,114.80,106.15,109.45,110.00,111.40,147,9198,1003863.00,,INE140B01014,03-Aug-18,,
537259,SUYOG TELE  ,B ,Q,270.00,285.00,266.00,267.80,285.00,285.00,6,111,29725.00,,INE442P01014,03-Aug-18,,
537291,NATH BIOGEN ,B ,Q,492.50,495.00,476.70,492.40,492.00,489.55,315,11248,5508171.00,,INE448G01010,03-Aug-18,,
537292,AGRI TECH   ,T ,Q,85.95,88.50,84.00,85.80,84.25,85.95,34,1384,117932.00,,INE449G01018,03-Aug-18,,
537483,RELCNX100   ,B ,Q,119.76,119.76,119.76,119.76,119.76,118.26,1,100,11976.00,,INF204K014N5,03-Aug-18,,
537524,VIAANINDUS  ,X ,Q,20.45,20.85,19.00,20.50,20.30,19.95,374,152372,3107945.00,,INE324N01027,03-Aug-18,,
537536,DENIS CHEM  ,X ,Q,77.75,77.75,75.35,77.15,75.35,74.65,3,455,35256.00,,INE051G01012,03-Aug-18,,
537669,LPNAVAL     ,M ,Q,54.00,54.20,54.00,54.00,54.00,50.20,14,66000,3570600.00,,INE920P01019,03-Aug-18,,
537707,ETT LTD     ,X ,Q,34.60,34.60,34.60,34.60,34.60,33.00,1,10,346.00,,INE546I01017,03-Aug-18,,
537708,KOTAKNIFTY  ,B ,Q,116.00,116.20,115.25,115.50,115.50,114.60,10,2815,326909.00,,INF174K014P6,03-Aug-18,,
537750,KIRAN VYPAR ,X ,Q,136.30,141.95,136.00,140.15,140.00,141.75,22,1178,166033.00,,INE555P01013,03-Aug-18,,
537766,BCP LTD     ,B ,Q,39.00,39.40,37.30,38.15,38.15,38.00,216,268421,10334680.00,,INE905P01028,03-Aug-18,,
537800,MANGALAM IND,X ,Q,0.89,0.93,0.88,0.90,0.90,0.90,35,51205,45581.00,,INE717C01025,03-Aug-18,,
537820,VFL         ,B ,Q,3.29,3.29,3.00,3.13,3.13,3.14,10,16246,49674.00,,INE159N01027,03-Aug-18,,
537839,PHOENIX TN  ,X ,Q,15.20,16.40,15.20,15.95,15.95,15.95,10,456,7330.00,,INE977M01024,03-Aug-18,,
537840,RAUNAQEPC   ,X ,Q,110.00,119.90,109.10,111.10,109.10,117.00,15,510,57429.00,,INE523K01012,03-Aug-18,,
537954,SKP         ,T ,Q,1.80,1.80,1.80,1.80,1.80,1.80,24,2815,5067.00,,INE009Q01019,03-Aug-18,,
537985,INFRONICS SY,XT,Q,6.98,6.98,6.35,6.35,6.35,6.65,3,30,196.00,,INE463B01036,03-Aug-18,,
538019,OBI LTD     ,B ,Q,75.00,76.80,73.80,76.80,76.80,75.30,173,27440,2059646.00,,INE732P01018,03-Aug-18,,
538057,CPSE ETF    ,B ,Q,27.30,27.63,27.30,27.49,27.46,27.32,147,105117,2890833.00,,INF457M01133,03-Aug-18,,
538081,HARIA APL   ,X ,Q,2.35,2.58,2.35,2.58,2.58,2.46,3,298,746.00,,INE493N01012,03-Aug-18,,
538092,JOONKTOLLEE ,X ,Q,142.10,152.50,142.10,152.15,152.15,145.00,3,201,29612.00,,INE574G01013,03-Aug-18,,
538212,SHARP INV   ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,7,7013,1332.00,,INE909D01026,03-Aug-18,,
538268,WONDERLA    ,B ,Q,333.00,341.30,333.00,335.55,334.50,337.15,23,5256,1786230.00,,INE066O01014,03-Aug-18,,
538364,BCPAL       ,XT,Q,1.03,1.03,1.02,1.02,1.02,1.04,13,5500,5610.00,,INE795P01023,03-Aug-18,,
538365,ADHUNIKIND  ,B ,Q,72.00,73.15,69.15,70.70,69.95,71.05,31,3688,259805.00,,INE452L01012,03-Aug-18,,
538401,MAESTROS ELE,X ,Q,19.25,19.25,18.90,18.90,18.90,19.25,3,1155,22179.00,,INE318N01011,03-Aug-18,,
538422,JACKSON     ,XT,Q,0.74,0.74,0.74,0.74,0.74,0.75,7,6101,4514.00,,INE508N01025,03-Aug-18,,
538432,DIVINUS     ,X ,Q,139.50,139.50,138.90,139.00,138.90,139.05,157,3916,544691.00,,INE478P01018,03-Aug-18,,
538433,CLASSIC     ,XT,Q,0.29,0.30,0.29,0.29,0.29,0.30,23,25933,7528.00,,INE854P01028,03-Aug-18,,
538476,CTL         ,X ,Q,3.62,4.38,3.20,3.56,3.61,3.65,345,4261336,14036732.00,,INE172D01021,03-Aug-18,,
538521,CROWNTOURS  ,X ,Q,13.35,13.35,13.35,13.35,13.35,13.15,5,2500,33375.00,,INE969E01010,03-Aug-18,,
538539,JTAPARIA    ,X ,Q,3.33,3.33,3.33,3.33,3.33,3.39,1,4,13.00,,INE075K01013,03-Aug-18,,
538540,RLFL        ,XT,Q,0.30,0.30,0.30,0.30,0.30,0.30,1,2000,600.00,,INE516P01015,03-Aug-18,,
538546,BANSAL ROOF ,M ,Q,32.00,32.00,32.00,32.00,32.00,35.00,1,3000,96000.00,,INE319Q01012,03-Aug-18,,
538547,OASIS       ,T ,Q,26.25,27.25,26.25,26.75,27.25,26.75,13,1501,40115.00,,INE189Q01019,03-Aug-18,,
538557,SAIBABA     ,X ,Q,2.29,2.29,2.29,2.29,2.29,2.33,21,3978,9109.00,,INE706P01020,03-Aug-18,,
538562,SKIPPER     ,B ,Q,153.40,154.95,146.05,150.10,150.50,153.95,456,97192,14509321.00,,INE439E01022,03-Aug-18,,
538564,JAMESWARREN ,X ,Q,121.05,125.00,121.00,121.00,121.00,121.00,8,262,31730.00,,INE718P01017,03-Aug-18,,
538566,BESTSTEEL   ,X ,Q,146.60,149.75,145.60,147.55,146.00,146.60,79,4415,649374.00,,INE919P01029,03-Aug-18,,
538567,GULFOIL LUB ,B ,Q,862.00,876.00,848.40,863.05,863.05,869.00,78,741,635611.00,,INE635Q01029,03-Aug-18,,
538575,SOLISMAR    ,XT,Q,0.24,0.24,0.24,0.24,0.24,0.25,7,1615,387.00,,INE717P01027,03-Aug-18,,
538596,QUANTBUILD  ,XT,Q,1.88,1.88,1.88,1.88,1.88,1.88,1,14,26.00,,INE222B01028,03-Aug-18,,
538607,TOYAMIND    ,X ,Q,4.06,4.39,4.00,4.02,4.02,4.01,381,4133849,16734045.00,,INE457P01020,03-Aug-18,,
538634,VRL         ,X ,Q,42.85,44.45,42.85,44.45,44.45,45.00,5,605,25948.00,,INE406F01010,03-Aug-18,,
538635,SNOWMAN     ,B ,Q,46.00,47.65,46.00,46.45,46.45,45.55,816,133303,6261346.00,,INE734N01019,03-Aug-18,,
538666,SHARDACROP  ,A ,Q,367.35,367.50,362.00,363.35,363.35,362.75,50,873,318512.00,,INE221J01015,03-Aug-18,,
538685,SHEMAROO    ,B ,Q,510.00,510.00,497.50,506.55,508.00,501.75,91,1013,510850.00,,INE363M01019,03-Aug-18,,
538706,ULTRACAB    ,B ,Q,80.00,80.00,72.00,74.60,73.00,72.05,33,6498,489926.00,,INE010R01015,03-Aug-18,,
538708,ETIL        ,X ,Q,13.12,13.12,11.90,13.05,11.90,12.50,7,3211,42066.00,,INE937K01014,03-Aug-18,,
538713,ATISHAY     ,B ,Q,77.00,77.00,74.00,76.00,76.00,75.00,9,507,38382.00,,INE011R01013,03-Aug-18,,
538714,SUCHITRA    ,X ,Q,40.00,40.00,40.00,40.00,40.00,38.65,2,2,80.00,,INE475D01010,03-Aug-18,,
538715,DHABRIYA    ,T ,Q,115.20,117.00,111.00,113.40,112.10,113.00,15,1101,126664.00,,INE260R01016,03-Aug-18,,
538730,PDSMFL      ,B ,Q,270.00,274.00,265.00,273.00,273.00,270.00,10,493,134234.00,,INE111Q01013,03-Aug-18,,
538734,CEINSYSTECH ,T ,Q,101.00,101.00,101.00,101.00,101.00,101.00,5,377,38077.00,,INE016Q01014,03-Aug-18,,
538743,MUDUNURU    ,XT,Q,7.05,7.05,6.45,6.68,7.05,6.75,4,169,1131.00,,INE491C01027,03-Aug-18,,
538772,NIYOGIN     ,B ,Q,79.50,85.60,79.50,85.60,85.60,81.55,23,1404,117758.00,,INE480D01010,03-Aug-18,,
538778,AKASHDEEP   ,XT,Q,41.00,41.00,40.90,40.95,40.95,41.10,7,738,30240.00,,INE149Q01013,03-Aug-18,,
538787,GBFL        ,X ,Q,7.51,7.51,7.51,7.51,7.51,7.66,3,141,1058.00,,INE997C01015,03-Aug-18,,
538795,SAPPL       ,X ,Q,231.05,254.15,231.05,254.15,254.15,242.05,13,498,125059.00,,INE185C01017,03-Aug-18,,
538812,AANCHALISP  ,B ,Q,12.10,12.12,12.05,12.05,12.05,11.91,7,705,8528.00,,INE322R01014,03-Aug-18,,
538834,MEL         ,XT,Q,6.99,6.99,6.99,6.99,6.99,7.35,6,520,3634.00,,INE242Q01016,03-Aug-18,,
538835,INTELLECT   ,A ,Q,207.00,209.05,202.50,204.45,204.45,201.90,1054,126542,25879087.00,,INE306R01017,03-Aug-18,,
538836,MONTECARLO  ,B ,Q,414.25,433.00,414.25,419.65,419.40,421.90,131,1954,824730.00,,INE950M01013,03-Aug-18,,
538837,JSTL        ,X ,Q,29.10,33.35,29.10,30.75,30.10,31.40,14,1760,53747.00,,INE237B01018,03-Aug-18,,
538858,CAMSONBIO   ,X ,Q,7.00,7.69,7.00,7.30,7.30,7.33,17,4678,34848.00,,INE845E01012,03-Aug-18,,
538860,PANAFIC     ,X ,Q,0.44,0.46,0.42,0.42,0.42,0.44,35,151676,63803.00,,INE655P01029,03-Aug-18,,
538861,AMSONS      ,T ,Q,1.10,1.10,1.10,1.10,1.10,1.10,3,575,632.00,,INE812P01018,03-Aug-18,,
538874,NEXUSCOMMO  ,XT,Q,61.25,61.50,61.25,61.35,61.35,61.50,46,35215,2160561.00,,INE370Q01015,03-Aug-18,,
538890,MKEXIM      ,XT,Q,9.58,9.58,8.75,9.41,9.41,9.14,9,4543,42290.00,,INE227F01010,03-Aug-18,,
538891,SIPROJECTS  ,X ,Q,236.30,237.30,236.20,236.50,236.70,235.20,528,13587,3215848.00,,INE613C01018,03-Aug-18,,
538896,KANCHI      ,XT,Q,253.55,253.55,253.50,253.55,253.55,241.50,60,5307,1345582.00,,INE081G01019,03-Aug-18,,
538902,DHUN TEAIND ,B ,Q,293.00,293.00,290.00,290.00,290.00,292.75,4,70,20450.00,,INE341R01014,03-Aug-18,,
538919,SKILVEN     ,XT,Q,15.60,15.60,14.82,14.83,14.82,15.60,2,101,1497.00,,INE055Q01012,03-Aug-18,,
538922,COSYN       ,X ,Q,66.25,71.80,66.25,69.00,68.90,68.15,43,4008,277621.00,,INE029B01019,03-Aug-18,,
538942,MERCANTILE  ,X ,Q,8.24,9.00,8.24,9.00,9.00,8.67,3,756,6647.00,,INE689O01013,03-Aug-18,,
538961,GENUSPAPER  ,B ,Q,12.12,12.49,12.11,12.29,12.29,12.12,100,39363,484833.00,,INE949P01018,03-Aug-18,,
538962,MINDACORP   ,B ,Q,154.85,156.50,153.50,154.05,154.00,153.50,1301,114654,17802848.00,,INE842C01021,03-Aug-18,,
538963,PACT        ,XT,Q,5.75,5.75,5.22,5.22,5.22,5.49,3,27,143.00,,INE494K01024,03-Aug-18,,
538964,MERCURYLAB  ,XT,Q,373.00,380.00,373.00,377.30,380.00,374.00,3,105,39615.00,,INE947G01011,03-Aug-18,,
538965,CONCORD     ,X ,Q,26.80,26.80,25.25,26.30,26.50,25.15,59,3996,104747.00,,INE858L01010,03-Aug-18,,
538979,GRNLAM IND  ,B ,Q,919.00,919.00,912.00,912.25,912.00,915.00,5,100,91232.00,,INE544R01013,03-Aug-18,,
538987,TALBROSENG  ,X ,Q,229.75,229.75,221.10,223.85,221.10,226.35,16,168,37775.00,,INE717E01013,03-Aug-18,,
538992,SAPL        ,X ,Q,195.25,195.25,175.40,189.90,189.90,195.35,16,376,71249.00,,INE002E01010,03-Aug-18,,
539006,PTCIL       ,X ,Q,420.00,428.95,408.15,423.00,423.00,428.95,12,240,101697.00,,INE596F01018,03-Aug-18,,
539009,GBLIL       ,X ,Q,27.90,27.90,27.85,27.90,27.90,27.25,66,25068,698550.00,,INE003Q01012,03-Aug-18,,
539014,KALPACOMME  ,XT,Q,2.28,2.28,2.28,2.28,2.28,2.32,17,1897,4325.00,,INE059Q01014,03-Aug-18,,
539015,ORTEL       ,T ,Q,13.65,13.65,12.35,13.04,13.25,13.00,32,1087,13597.00,,INE849L01019,03-Aug-18,,
539017,ASHFL       ,B ,Q,89.00,89.50,86.00,87.85,87.90,89.45,10,870,76536.00,,INE526R01010,03-Aug-18,,
539018,BEEKAY      ,X ,Q,335.00,347.00,316.00,324.25,325.00,326.05,49,746,238901.00,,INE213D01015,03-Aug-18,,
539031,SETFBSE100  ,B ,Q,117.50,117.50,117.50,117.50,117.50,118.50,1,200,23500.00,,INF200KA1572,03-Aug-18,,
539032,FRASER      ,XT,Q,9.00,9.30,9.00,9.23,9.30,9.05,118,25175,230440.00,,INE184Q01010,03-Aug-18,,
539040,TTIL        ,XT,Q,4.28,4.28,4.09,4.09,4.09,4.30,10,1592,6569.00,,INE812Q01016,03-Aug-18,,
539042,AGIIL       ,T ,Q,81.00,84.30,80.00,80.05,80.00,81.35,27,40717,3408900.00,,INE976R01017,03-Aug-18,,
539043,BKMINDST    ,B ,Q,19.50,19.90,19.25,19.25,19.25,19.60,11,12466,243160.00,,INE831Q01016,03-Aug-18,,
539044,MANAKSTELTD ,B ,Q,28.00,28.90,27.10,28.30,27.35,28.00,23,4060,114614.00,,INE824Q01011,03-Aug-18,,
539045,MNKALCOLTD  ,B ,Q,6.82,6.82,6.82,6.82,6.82,6.99,1,272,1855.00,,INE859Q01017,03-Aug-18,,
539046,MNKCMILTD   ,B ,Q,10.81,10.81,10.50,10.50,10.50,11.20,8,274,2915.00,,INE830Q01018,03-Aug-18,,
539056,ADLABS      ,B ,Q,36.75,38.40,36.65,37.25,37.20,36.35,455,51593,1932726.00,,INE172N01012,03-Aug-18,,
539083,INOXWIND    ,A ,Q,100.30,101.60,98.25,99.50,99.50,100.35,564,38330,3833643.00,,INE066P01011,03-Aug-18,,
539090,RAJPUTANA   ,XT,Q,14.42,14.42,13.10,14.31,13.25,13.74,15,5380,76987.00,,INE751R01014,03-Aug-18,,
539099,ATHCON      ,M ,Q,11.85,11.85,11.85,11.85,11.85,11.80,1,2500,29625.00,,INE291R01011,03-Aug-18,,
539113,PML         ,X ,Q,4444.00,4649.00,4416.95,4507.80,4500.00,4225.00,42,199,893282.00,,INE291E01019,03-Aug-18,,
539118,VRLLOG      ,B ,Q,350.00,363.00,343.05,347.65,347.65,344.75,649,16165,5696238.00,,INE366I01010,03-Aug-18,,
539120,BFFL        ,X ,Q,17.65,17.65,17.65,17.65,17.65,18.55,4,21,370.00,,INE578R01011,03-Aug-18,,
